idtweet,texto,data_tweet,emocao,emocaoId,quant_pessoa
1128802831127982080,"#TsunamiDaEducação 
#NaRuaPelaEducação",1614246646881,nulo,6,1
1128422846340923392,Não aos cortes da educação #TsunamiDaEducação https://t.co/cIxCzt02Ld,1614246646774,raiva,3,1
1134106930283237376,"Jerry Matalawe, mestrando em antropologia na UFBA.
Salvador/BA.
#30MpelaEducacao #BrasilPelaEducacao
Foto: Felipe Milanez https://t.co/fBs3bLBlTc",1614246646870,nulo,6,1
1134196395425095682,A noite caiu e a Hermes Fontes é tomada pelo 30M  de Aracaju. #30MpelaEducacao #BrasilPelaEducação https://t.co/flE4Dvu0vZ,1614246646824,nulo,6,1
1134420799081865216,#BrasilPelaEducacao https://t.co/exueT7O7E0,1614246646960,nulo,6,1
1134282579128049665,#30MpelaEducacao #30MJáÉMaior #BrasilPelaEducacao #BrasilNasRuas https://t.co/BrtvA6yOeI,1614246646984,nulo,6,2
1134245722189107201,"Uma imagem que resumiu tudo sobre esses caras.
#Marolinha30M https://t.co/6ZbuYo04gq",1614246646847,nulo,6,1
1132789924950925312,#Brasilnasruas eu minha mulher e minha sogra 😍 https://t.co/UrOumFNlsC,1614246646967,amor,1,1
1134246203288412161,@FabioCraa @ivani64 @radiojovempan @JovemPanNews @BlogDoPim Essa revolta toda é pelo fracasso da #Marolinha30M só pode.,1614246646929,nulo,6,1
1134152998303674368,Student-led strike against austerity in education in #Brazil #30M #NaRuaPelaEducação #BrasilPelaEducação https://t.co/GIAu9PGKYo,1614246646785,nulo,6,1
1134244071629869056,@jairbolsonaro e @AbrahamWeint deveriam fazer essa proposta ao CN. Alguém aí acha que topariam? Jogava logo no colo dos parlamentares o problema e se livrava dessa palhaçada da esquerda. #Marolinha30M https://t.co/YxWzyZUiS6,1614246646916,raiva,3,1
1128725992590192646,"Campos dos Goytacazes em defesa da educação e da pesquisa. Foto: Kevin de Oliveira (@1994.br) @cucadaune
#NaRuaPelaEducação #TsunamiDaEducacao https://t.co/6nE8Nl14YQ",1614246646961,nulo,6,1
1135172998321922049,"Parabéns, Prof. @WanderlanPorto .
O Decreto 9.741/2019 prejudica o funcionamento das Universidades e dos Institutos Federais. Se não pressionarmos o governo a recuar, o fechamento em Setembro ocorrerá. E colocar a DEFORMA da previdência como salvação é engodo sem sentido.
#30M . https://t.co/O6FNMuyqU3",1614246646887,medo,2,1
1135172998321922049,"Parabéns, Prof. @WanderlanPorto .
O Decreto 9.741/2019 prejudica o funcionamento das Universidades e dos Institutos Federais. Se não pressionarmos o governo a recuar, o fechamento em Setembro ocorrerá. E colocar a DEFORMA da previdência como salvação é engodo sem sentido.
#30M . https://t.co/O6FNMuyqU3",1614246646887,ironia,5,1
1128432883524354050,"#TsunamiDaEducação 
Bolsonaro treme, diz q vai rever os cortes na educação. TODOS NAS RUAS AMANHÃ https://t.co/JzwJdwgiYq",1614246646923,alegria,0,1
1134243751717691392,"#30MpelaEducacao

São Paulo sua linda 🥰🥰🥰🥰 https://t.co/DMkmZI8fwi",1614246646830,amor,1,1
1132782800766164993,#BrasilNasRuas https://t.co/fKd0IBbVlK,1614246646962,nulo,6,1
1134111174172303361,"Últimos grupos saindo do Campo Grande às 11:50, tem fácil 30k em Salvador/BA no #Tsunami30M #30MpelaEducacao #todospelaeducacao https://t.co/ubvMgVWAxC",1614246646792,nulo,6,1
1133874963990142986,"tá achando q é só a Fiocruz q sofre?
   
  o ministro das Relações Exteriores diz q o aumento da temperatura global se deu pq agora os termostatos estão mais perto do asfalto!
   
  https://t.co/4ePlBiN2cv
   
  #Tsunami30M  #30MpelaEducacao #Bandnewsfm #JN #JG #Globonews #G1",1614246646933,ironia,5,2
1134107399982342144,@RenovaMidia #Dia30MeuFilhoNaoVai,1614246646864,alegria,0,1
1161422457389092865,@letsaguiar A arrogância vem antes da queda ! #13AgostoTsunamiEducacao #13A #Tsunami13DeAgosto #Tsunami13Agosto #Educação #AgoraÉRua  https://t.co/9pkOnCu04M,1614246646817,ironia,5,1
1134177261945610240,"@senadorhumberto ""Quem disso usa, disso cuida"" já dizia meu avô. O governo acredita que as pessoas são como eles. 🤣🤣🤣. #BrasilPelaEducacao",1614246646950,alegria,0,1
1134177261945610240,"@senadorhumberto ""Quem disso usa, disso cuida"" já dizia meu avô. O governo acredita que as pessoas são como eles. 🤣🤣🤣. #BrasilPelaEducacao",1614246646950,ironia,5,1
1128993477839265792,#TsunamiDaEducação #NaRuaPelaEducação #15m #todospelaeducação #ForaBolsonaro #LulaLivreQuintaSDV https://t.co/7WgM9p1gpF,1614246646932,nulo,6,1
1132786300770234368,O Nordeste abriu os olhos! #SomosTodosBolsonaro #BrasilNasRuas #DomingoPeloBrasil https://t.co/Jgf32C916m,1614246646982,alegria,0,1
1133464574789865472,"#30M | 💪🏿 Confira a convocatória de Maria de Jesus, militante Sem Terra no Ceará e integrante do Coletivo Nacional de Educação do MST, em defesa da educação. 

Dia 30 é dia de luta e resistência popular.
#BrasilEmDefesaDaEducação https://t.co/vR1J7q7trU",1614246646889,alegria,0,1
1155620567736901632,"Mais um findi encerrando. E antes de jogar umas partidas se fifa, não posso esquecer: 
#EuApoioManu #MoroCriminoso #DeltanCorrupto #glennlutapelobrasil #13ANasRuas #Tsunami13A",1614246646892,alegria,0,1
1155620567736901632,"Mais um findi encerrando. E antes de jogar umas partidas se fifa, não posso esquecer: 
#EuApoioManu #MoroCriminoso #DeltanCorrupto #glennlutapelobrasil #13ANasRuas #Tsunami13A",1614246646892,raiva,3,1
1134244727409299457,@pedromeletti Pau no cu desse fdp do Obama. #Marolinha30M,1614246646960,raiva,3,1
1133830277824995328,#Dia30MeuFilhoNaoVai https://t.co/ZHjNzZw8A8,1614246646942,nulo,6,1
1131387941656440833,@CarlosZarattini #Dia30VaiSerMaior #TsunamiDaEducação,1614246646826,nulo,6,1
1132789904403062784,"@OlavoOpressor #BrasilNasRuas 
Av Paulista https://t.co/u8wvOGXtlG",1614246646893,nulo,6,1
1128822308171329536,#TsunamiDaEducação #NaRuaPelaEducação #15M #Grevenacionaldaeducacao https://t.co/kKoHm1BvLU,1614246646981,nulo,6,1
1133879889394917379,#Dia30MeuFilhoNaoVai https://t.co/9iyJA5f67Q,1614246646855,alegria,0,1
1134227535951273989,#30M https://t.co/o3nBvBfnTw,1614246646892,nulo,6,1
1133851386809077760,@NaBocaDo_Povo @Edison_Cunha_ #Dia30MeuFilhoNaoVai,1614246646873,nulo,6,1
1133856826188095490,"@Br_AcT @sbrjjo @PSandraMS @alexandradiass @V3ntoS @IoneAtuante17 @AnaPaulaNoland @zeca_dirceu @ath1abalba @MistyOpressora @Darknight_Rider @sirius_ari @Lekersten @xxxgonzaga @uli_cassilva @crisilly Quem ser VALDIRENE?

Nome FEIO do capeta, PQP!😆😅😂🤣🤪

#Dia30MeuFilhoNaoVai",1614246646797,alegria,0,2
1133856826188095490,"@Br_AcT @sbrjjo @PSandraMS @alexandradiass @V3ntoS @IoneAtuante17 @AnaPaulaNoland @zeca_dirceu @ath1abalba @MistyOpressora @Darknight_Rider @sirius_ari @Lekersten @xxxgonzaga @uli_cassilva @crisilly Quem ser VALDIRENE?

Nome FEIO do capeta, PQP!😆😅😂🤣🤪

#Dia30MeuFilhoNaoVai",1614246646797,amor,1,1
1133856826188095490,"@Br_AcT @sbrjjo @PSandraMS @alexandradiass @V3ntoS @IoneAtuante17 @AnaPaulaNoland @zeca_dirceu @ath1abalba @MistyOpressora @Darknight_Rider @sirius_ari @Lekersten @xxxgonzaga @uli_cassilva @crisilly Quem ser VALDIRENE?

Nome FEIO do capeta, PQP!😆😅😂🤣🤪

#Dia30MeuFilhoNaoVai",1614246646797,ironia,5,1
1134211738281398276,@tretatreta_ @Hydra023 Loading..... #Marolinha30M,1614246646835,nulo,6,1
1161305551248207873,"✊🏾 O SINDIBEL convoca as servidoras e os servidores a se unirem às centrais sindicais no ato contra a reforma da previdência nesta terça-feira, 13 de agosto, com concentração às 17 horas, na Praça da Assembleia. Vamos à luta! 
#ContraAReformaDaPrevidência #Tsunami13Agosto https://t.co/H3OYRwZcDh",1614246646801,alegria,0,1
1161305551248207873,"✊🏾 O SINDIBEL convoca as servidoras e os servidores a se unirem às centrais sindicais no ato contra a reforma da previdência nesta terça-feira, 13 de agosto, com concentração às 17 horas, na Praça da Assembleia. Vamos à luta! 
#ContraAReformaDaPrevidência #Tsunami13Agosto https://t.co/H3OYRwZcDh",1614246646801,amor,1,1
1133184407186157576,@luciano_hang #BrasilNasRuas Eu também fui,1614246646960,alegria,0,1
1133184407186157576,@luciano_hang #BrasilNasRuas Eu também fui,1614246646960,amor,1,1
1133184407186157576,@luciano_hang #BrasilNasRuas Eu também fui,1614246646960,nulo,6,1
1133830532612132864,"Amanhã vai ser o dia dos coques nas cabecinhas úteis !!!
  #Dia30MeuFilhoNaoVai",1614246646866,nulo,6,1
1128783189290422282,#NaRuaPelaEducação #Brasil https://t.co/p3UQLau8U7,1614246646959,medo,2,1
1130477047397199872,#30M https://t.co/9oAXDjxPhx,1614246646832,nulo,6,2
1132780362998984706,"Depois os arruaceiros são os universitários ...  depois a balburdiaria é feita por quem defende a EDUCAÇÃO... é esse o tipo de manifestação que os minions defendem! 
#OrgulhoGado #BrasilNasRuas #FoliaDosCusProlapsados #flopou UFPR https://t.co/vdDenkWN3x",1614246646778,raiva,3,1
1132780362998984706,"Depois os arruaceiros são os universitários ...  depois a balburdiaria é feita por quem defende a EDUCAÇÃO... é esse o tipo de manifestação que os minions defendem! 
#OrgulhoGado #BrasilNasRuas #FoliaDosCusProlapsados #flopou UFPR https://t.co/vdDenkWN3x",1614246646778,ironia,5,1
1133844260841766914,#Dia30MeuFilhoNaoVai dia de semana eles fazem protesto enquanto cidadão de bem faz no domingo civilizadamente... lutem pelo estudo mesmo não pelo presidiário Lula que tá preso..,1614246646929,raiva,3,1
1133159885598810114,@SophiaRossi10 @oliveira_dream #BrasilNasRuas 🖒🔰,1614246646820,nulo,6,1
1133471484834398208,"📚📣 Na jornada *em defesa da educação pública*, das universidades federais e institutos federais, nós temos mais um encontro marcado neste *#30M*, nas ruas de todo o país. 
Lute como um… https://t.co/JSmeohDWyk",1614246646889,nulo,6,1
1148353890468995072,"Não nego, a universidade é uma delícia #balbúrdia https://t.co/yBJTGj4bDl",1614246646806,ironia,5,1
1128801879843065857,"@lelispatricia @jairbolsonaro #TodosPelaEducação 
Os cães ladram e a caravana passa",1614246646928,nulo,6,1
1145479246443425799,Gado? Fascista? Nazista? Robôs? A resposta do povo brasileiro. #EuConfioNoMoro  #BrasilNasRuas #GleenGreenwaldNaCadeia,1614246646946,raiva,3,1
1145479246443425799,Gado? Fascista? Nazista? Robôs? A resposta do povo brasileiro. #EuConfioNoMoro  #BrasilNasRuas #GleenGreenwaldNaCadeia,1614246646946,ironia,5,1
1148345423796539393,@PSBNacional40 @alielmachado @HeitorSchuch @lidicedamata Estamos acompanhando! #SOSFundoAmazonia #ContraaReformadaPrevidencia,1614246646934,nulo,6,2
1128837294365007872,"Educação não é despesa, é investimento!
#todospelaeducacao 
#tiramaodomeuif 
#tiramaodaminhafederal https://t.co/IlH1azqDSz",1614246646835,raiva,3,1
1128416628021112832,#TsunamiDaEducacao https://t.co/0lU3lOEpIQ,1614246646946,nulo,6,1
1126156274272538626,Absurdo! #tiramaodaminhafederal #tiraamaodomeuif https://t.co/oFr0EIoDm3,1614246646939,raiva,3,1
1128830306675449856,#JuizdeFora sua linda! #TsunamiDaEducação #NaRuaPelaEducação #15M #todospelaeducacao # https://t.co/Cyt3Y37T5L,1614246646864,nulo,6,1
1134214310811635712,@Desesquerdizada #BrasilPelaEducacao,1614246646890,nulo,6,2
1134246754700988417,#30MpelaEducacao,1614246646794,nulo,6,1
1129003743654158339,"A destruição da Previdência por P. Guedes visa unicamente tal como FGTS, PIS, dar poupança dos pobres para a Elite Rentista. 
A Previdência Social é como o petróleo do Pré-Sal descoberto pela Petrobras.
#fiesp #reformadaprevidência #NaRuaPelaEducação #sbt
 https://t.co/KROTBrm3be",1614246646947,raiva,3,3
1128396671539458048,owwww manter essa tag em primeiro! #TsunamiDaEducação,1614246646861,nulo,6,1
1134123999930322944,#Dia30EuVouTrabalhar #Dia30MeuFilhoNaoVai https://t.co/BorO59yLvV,1614246646965,nulo,6,1
1134540707786608642,"@RenovaMidia Vamos todos apoiá-lo,Ministro Weimtraub! #BalburdiaBalburdiaBalburdia e,por favor,acabe com essa #Balburdia Os Exmos.membros do STF deveriam trabalhar um pouco mais,pois estão sempre reclamando que têm pilhas de processos,mas para proteger os canhotos têm tempo sobrando!",1614246646871,raiva,3,1
1145476852825382912,@jairbolsonaro Grande dia #BrasilNasRuas,1614246646961,alegria,0,1
1145476852825382912,@jairbolsonaro Grande dia #BrasilNasRuas,1614246646961,medo,2,1
1145476852825382912,@jairbolsonaro Grande dia #BrasilNasRuas,1614246646961,nulo,6,1
1132846189811032067,"Excelente entendimento!
#BrasilNasRuas 
#GrandeDia https://t.co/mYTHI4lLRi",1614246646943,alegria,0,1
1134234277506428928,"A balbúrdia em BH começou a andar

#30MPelaEducacao https://t.co/PUZTPkVfD6",1614246646966,alegria,0,1
1134234277506428928,"A balbúrdia em BH começou a andar

#30MPelaEducacao https://t.co/PUZTPkVfD6",1614246646966,ironia,5,1
1133881411151306753,"A Câmara proibiu o uso da expressão “Centrão”.
Não consigo entender porque o Centrão não gosta de ser chamado de Centrão se Centrão não é um palavrão, ou é?
#Dia30MeuFilhoNaoVai https://t.co/fHrlRoPmYC",1614246646839,nulo,6,1
1134178918834089993,#Dia30EuVouTrabalhar meu partido é o Brasil,1614246646856,alegria,0,1
1128388886181416962,"De todo o Brasil, chegam relatos de bolsas @CAPES_Oficial que já foram bloqueadas. O @CNPq_Oficial já confirmou que só tem recursos para pagar as bolsas até setembro. Se você não lutar, sua bolsa vai acabar. #15M #TSUNAMIDAEDUCAÇÃO",1614246646978,nulo,6,1
1129007225194913797,"Enquanto houver educação haverá luta.

#ForaBolsonaro #tiraamaodomeuif #todospelaeducacao #BolsonaroEnvergonhaOBrasil https://t.co/uQCs7q3I6F",1614246646936,alegria,0,1
1132785385975812097,#BrasilNasRuas Eu fui! 🇧🇷 https://t.co/OvugblSZUE,1614246646786,nulo,6,1
1134213470021476352,"kkkk, Ô @jairbolsonaro vai se fudê, quero ver vc passar na UNB

Deixa o guarda chuva aberto ministro prq #TaChovendoprotesto @AbrahamWeint  

#30MpelaEducação 
#BrasilPelaEducacao https://t.co/ggj10IvvqG",1614246646933,raiva,3,1
1132785215066263552,@PresidenBr #brasilnasruas,1614246646925,nulo,6,1
1161190126321569792,#PymesUnidas #FelizMartes #13deAgosto @OpticaTena desde #Jaén. Tu óptica de confianza. Cuidamos tu salud ocular con los últimos avances médicos y productos. https://t.co/p0PXrTyM5c,1614246646934,nulo,6,1
1128760606583087110,"#ContraoCortenaEducação
#ContraaReformadaPrevidência https://t.co/q96v4nZuev",1614246646978,nulo,6,2
1158200427080540161,#13DeAgosto #13DeagostoGreveGeral https://t.co/Y76Vx6wLfG,1614246646822,nulo,6,1
1139493457628684289,"Amo que o povo do  ""o patrão  não entende e a greve vai prejudicar trabalhador"" depois jura de pé junto que com reforma trabalhista vai dar prra negociar e ele vai  pagar mais. O cara não  quer saber se você sem metrô, vai pagar mais sim aham #grevegeral #BrasilnasRuas",1614246646991,ironia,5,1
1132783435498622976,"@carmelonetombl ãham... e o céu é cor de rosa.
#BrasilNasRuas",1614246646969,nulo,6,1
1134133875356119041,"@jullia234 @MrcioLi37944007 #PLN4AprovaJa
#Dia30MeuFilhoNaoVai",1614246646958,nulo,6,2
1134203760639651840,"E mesmo assim não passou de uma #Marolinha30M
 https://t.co/WRUX1EbVSt",1614246646933,ironia,5,1
1134203323266011136,"@EdgardOliveir12 A manifestação da esquerda hj é sobre educação SIM...
Para alfabetizar o Luladrão, assim ele  poderá ler a carta do Papa COMUNISTA.
#Dia30EuVouTrabalhar https://t.co/vk6f9EL6JF",1614246646914,ironia,5,1
1133850107730956288,#Dia30MeuFilhoNaoVai https://t.co/VVKQittZ2e,1614246646932,nulo,6,1
1161405230300504065,"Foi bonito hj ver a juventude e os estudantes na rua! Foi bom nos juntarmos a eles e denunciar o desmonte da educação, da ciência, do conteúdo nacional. Que orgulho da nossa UFF! #tsunamidaeducação #13a #LulaLivre… https://t.co/vHZA37cbyw",1614246646942,alegria,0,1
1134234613348536320,#marolinha30m tá bonito hein,1614246646881,nulo,6,1
1136003207812005889,#BrasilNasRuas🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/9u81ck2IjY,1614246646982,raiva,3,1
1132854136892997633,"@jairbolsonaro @elianaosonho 👍👍👍
#BrasilNasRuas",1614246646819,nulo,6,1
1131349995561656320,#Dia30VaiSerMaior #EducaçãoÉCoisaSéria #TodosPelaEducação https://t.co/q3vGRwcu08,1614246646914,nulo,6,1
1129544301510369280,"#TsunamiDaEducação 
#TodosPelaEducação
#NasRuasPelaEducação 
#15M https://t.co/nGSVPNeQ2C",1614246646958,nulo,6,1
1132780880437633031,"Reduzidas? Iremos nas próximas eleições lembrar de vossa excelência, na hora de votar.  RESPEITE o povo que vai nas Ruas sem Bandeiras de Partidos Políticos, sem ideologia, sem Violência, e sem Interesses Monetários, sera que seus pares entenderam o recado? #BrasilNasRuas https://t.co/ldv9gdVz9r",1614246646951,raiva,3,2
1132780880437633031,"Reduzidas? Iremos nas próximas eleições lembrar de vossa excelência, na hora de votar.  RESPEITE o povo que vai nas Ruas sem Bandeiras de Partidos Políticos, sem ideologia, sem Violência, e sem Interesses Monetários, sera que seus pares entenderam o recado? #BrasilNasRuas https://t.co/ldv9gdVz9r",1614246646951,ironia,5,1
1128817951694630913,#TsunamiDaEducacao #TodosPelaEducaçao #15m https://t.co/U7c4115N6C,1614246646827,nulo,6,1
1134260370909138945,"Resistiremos perante os cortes feitos pelo Governo Federal, atingindo as universidades, a educação básica, as faculdades particulares que recebem recursos do FIES, do ProUni, enfim, atingindo a educação do Brasil!
#tsunamidaeducação #30m https://t.co/ODRIrMJaMJ",1614246646920,raiva,3,1
1128752700269547520,"BRASIL PELA EDUCAÇÃO ♥️ Manifestações espalhadas pelo Brasil contra os cortes do MEC na educação. Orgulho ✊🏾👊🏾
#TsumaniDaEducação #LevanteDosLivros #NaRuaPelaEducação #TodosPelaEducação https://t.co/wdj6qdEtZ3",1614246646874,alegria,0,1
1159590051614986241,"#13a #TsunamiDaEducacao
#Tsunami13A
Vai ter luta! ✊ https://t.co/h1xR5HMhw9",1614246646891,alegria,0,1
1133023682987790336,"#TodosPelaEducação #VamosParaAsRuasSim #Dia30SeráMaior #Tsunamidaeducação 
#ForaBolsonaro https://t.co/cy7K5rnvbJ",1614246646893,raiva,3,1
1128809354273185792,#TodosPelaEducação https://t.co/xgtQzmJvba,1614246646980,nulo,6,1
1128790708578603013,Todos juntos! #TsunamiDaEducação #NaRuaPelaEducação https://t.co/800EtW3gUt,1614246646840,amor,1,1
1132676843583283200,"@ConversaAfiada PEC Tartaruga para aposentadoria de pobre 
#FoliaDosCusProlapsados 
#LutePelaSuaAposentadoria 
#30MVaiSerMaior 
#30M https://t.co/0UVRWMz088",1614246646904,ironia,5,1
1161283792033787904,"Fortaleza - Ce .
#13A #todomundonarua  #Lulalivre #Mariellepresente #Todospelaeducação  #grevegeral #Elenão #Política #VazaJato.  #TsunamiDaEducacao
#TsunamiDaEducacao
#13A #todomundonarua #SomosTodosAntifascistas
#Tsunami13A https://t.co/yT1xKZORjw",1614246646960,nulo,6,1
1126242115082686469,"O presidente @jairbolsonaro vinha recebendo meu apoio não eleitoral, mas democrático. Afinal, foi eleito presidente. Mas agora é mexeu com uma Instituição sagrada, o IFRN. Essa briga eu compro! #tiraamaodomeuif https://t.co/qQmRjgwhEY",1614246646934,ironia,5,1
1157406188117491712,"#PauloFreire foi tão revolucionário  que, até hoje, o questionam. 13 de Agosto todos às ruas pela educação! Mais de R$ 6 bilhões de cortes! ##ForaBolsonaro 
#13A #Tsunami13A #TodosPelaEducação #SinproDFBrasília #CUT… https://t.co/C26JDE5VOi",1614246646875,alegria,0,1
1132796815273877505,@conexaopolitica Aqui em Recife foi show! #BrasilNasRuas https://t.co/Dv6l0xUEH8,1614246646949,nulo,6,1
1133843834960527366,Qual é a dessa Thread #Dia30MeuFilhoNaoVai,1614246646829,nulo,6,1
1132830624723685384,"@EstelaEuMesmaSC @ZilvaniC Muito lindo!!!
#BrasilNasRuas",1614246646967,alegria,0,1
1132830624723685384,"@EstelaEuMesmaSC @ZilvaniC Muito lindo!!!
#BrasilNasRuas",1614246646967,ironia,5,1
1132830624723685384,"@EstelaEuMesmaSC @ZilvaniC Muito lindo!!!
#BrasilNasRuas",1614246646967,nulo,6,1
1128727153267363845,A casa grande surta quando a senzala aprende a ler! #NaRuaPelaEducacao,1614246646898,raiva,3,1
1128418452442701830,"Eu acredito é na rapaziada, que segue em frente e segura o rojão, eu ponho fé é na fé da moçada, que não foge da fera e enfrenta o leão, eu vou à luta com essa juventude, que não corre da raia a troco de nada...
Amanhã ✊🏾 #TsunamiDaEducação",1614246646964,alegria,0,1
1161625597698871296,"Um cartaz merecido.

#EleNão
#LutePelaEducação
#TodosPelaEducação
#ConheçaOutrasCidades
#KnowOtherCities
#UFPel
#Satolep
#PelotasRS
#Fotografia
#FotografiaUrbana
#Photography
#StreetPhotography em Pelotas, Brazil https://t.co/CnMjGLZZxY",1614246646896,raiva,3,1
1134098698739290113,@o_antagonista #dia30meufilhonaovai,1614246646835,nulo,6,1
1128411063823806465,#TsunamiDaEducação para COMBATER o fascismo https://t.co/HbSBtFCXG5,1614246646940,medo,2,1
1133853099737530369,"@republica_ctba #Dia30MeuFilhoNaoVai
#RecallNao",1614246646891,alegria,0,1
1134242285716213766,"A melhor coisa que eu vi hoje foi um bolsominion puto parado no meio do trânsito por causa que não tinha pra onde andar, ganhei meu dia #30MpelaEducacao",1614246646862,amor,1,1
1132782430836994060,@viramos94 De graça...sem uso criminoso de nossas universidades federais com o propósito de defender corruptos e corporações. #BrasilNasRuas,1614246646967,raiva,3,1
1129080695182307328,"@FeCastanhari Concordo muito com vc Castanhari
#todospelaeducacao",1614246646861,alegria,0,1
1128731884928864257,"@leafarvieira23 A situação que vivemos só será explicada no futuro.

Cabe a nós, politizados fazer valer a nossa narrativa. 

#TsunamidaEducação 
#NaRuaPelaEducação
#LulaLivreQuartaSDV",1614246646809,ironia,5,1
1134217200045309952,"Pega fogo ca***é!!!
#30MpelaEducacao 
#Tsunami30M https://t.co/N8LC0TjYW8",1614246646772,ironia,5,1
1134122024056578053,"#30MpelaEducacao #Tsunami30M #BrasilPelaEducacao #30M #TsunamiDaEducacao Hoje em Governador Valadares, MG ! 💪✊ https://t.co/n2vpfLh58p",1614246646927,alegria,0,1
1134256811446546433,"Qual protesto saiu na mídia internacional?
#chupa #cholamais #TsunamiDaEducação #30MpelaEducacao #BrasilPelaEducação

Students protest across Brazil over Jair Bolsonaro's sweeping cuts to education https://t.co/TR0xElKZVJ",1614246646883,alegria,0,1
1134256811446546433,"Qual protesto saiu na mídia internacional?
#chupa #cholamais #TsunamiDaEducação #30MpelaEducacao #BrasilPelaEducação

Students protest across Brazil over Jair Bolsonaro's sweeping cuts to education https://t.co/TR0xElKZVJ",1614246646883,amor,1,1
1134256811446546433,"Qual protesto saiu na mídia internacional?
#chupa #cholamais #TsunamiDaEducação #30MpelaEducacao #BrasilPelaEducação

Students protest across Brazil over Jair Bolsonaro's sweeping cuts to education https://t.co/TR0xElKZVJ",1614246646883,ironia,5,1
1134219258949505026,@Flifrds @alexsanspacheco Vamos subir #Marolinha30M,1614246646931,nulo,6,1
1134217619635154949,"Multidão na Candelária, no Rio de Janeiro. Estudantes, trabalhadores e trabalhadoras em defesa da Educação, contra cortes de Bolsonaro. Foto de Pedro Rocha #30M #30MpelaEducação #BrasilPelaEducacao https://t.co/esIyC9SVpE",1614246646868,alegria,0,2
1134200090820775936,"#PLN4APROVAJA #Dia30EuVouTrabalhar 
JUNTOS SOMOS MAIS FORTES https://t.co/vZqooO3Mn6",1614246646918,raiva,3,1
1134062523844616193,"#30M #Tsunami30M 
#30MpelaEducacao
#Dia30EuVouSim
#dia30vaisermaior #naruapelaeducação
#SalveOCodigoFlorestal https://t.co/sUWusL8VX9",1614246646966,nulo,6,1
1139243571431784448,"Greve Geral, tod@s mobilizados nesta sexta-feira (14), contra a proposta de reforma da Previdência, o desemprego e os desmontes na Educação!
Ato em Fortaleza, as 10h, na Praça da Bandeira ✊✊✊,#GreveGeral #14J #ContraAReformadaPrevidência #EmDefesaDaAposentadoria https://t.co/czxzr4VrID",1614246646830,medo,2,1
1132795129885073410,#BrasilNasRuas https://t.co/8goW6hdvNL,1614246646932,nulo,6,2
1159238216207228928,"@vivi_scans @ClaudiaElySoar2 Dia #13A  vai ser gigante! Eu quero meu
País de volta, o país dos meus filhos, eu quero #LulaLivreLulaVivo  se querem nos matar que venham mas estaremos nas ruas lutando! #DefendamLulaUrgente",1614246646982,alegria,0,1
1129039843487551490,"Voltei pro twitter pra agradecer e dizer que fiquei muito feliz em ver tanta gente querida em prol da educação. 

#15M #TodosPelaEducação",1614246646933,alegria,0,1
1134125338139774976,#Dia30EuVouTrabalhar #Dia30MeuFilhoNaoVai https://t.co/ggqFwPLjYV,1614246646758,nulo,6,1
1128954297377611781,"Verás que um filho teu não foge a luta 💪
#TodosPelaEducação 
#TsunamiDaEducacao https://t.co/qE1p9BqcmT",1614246646948,alegria,0,1
1128954297377611781,"Verás que um filho teu não foge a luta 💪
#TodosPelaEducação 
#TsunamiDaEducacao https://t.co/qE1p9BqcmT",1614246646948,ironia,5,1
1128954297377611781,"Verás que um filho teu não foge a luta 💪
#TodosPelaEducação 
#TsunamiDaEducacao https://t.co/qE1p9BqcmT",1614246646948,nulo,6,1
1132798045660286982,@Biakicis #BrasilNasRuas para pressionar o congresso! Queremos reformas e menos crimes,1614246646903,raiva,3,1
1130098383828525056,"#30M 
#NosCansamos https://t.co/HyssWp6qwl",1614246646981,nulo,6,2
1134346132149219329,"@alefrotabrasil Sem entender esse comentário? 
#Dia30EuVouTrabalhar",1614246646771,ironia,5,1
1128994261427478528,"#tiraamaodomeuif #TIRAMAODAMINHAFEDERAL #UniversidadesContraBolsonaro #Educacao #EuDefendoAsInstituicoesFederais 
#eudefendoaeducacao #EudefendoaUniversidadePublica

https://t.co/XEtRo8saly",1614246646964,nulo,6,1
1132796023083032576,#BrasilNasRuas,1614246646966,alegria,0,1
1132796023083032576,#BrasilNasRuas,1614246646966,amor,1,1
1128439621044658176,"@MarceloFreixo @jairbolsonaro @AbrahamWeint Sem choro, nem vela!
A Educação pára toda amanhã!
Isso é só para nós calar!
#TsunamiDaEducação 
#15M 
@uneoficial
Bora lá meu povo!
Greve mantida!",1614246646944,alegria,0,1
1128439621044658176,"@MarceloFreixo @jairbolsonaro @AbrahamWeint Sem choro, nem vela!
A Educação pára toda amanhã!
Isso é só para nós calar!
#TsunamiDaEducação 
#15M 
@uneoficial
Bora lá meu povo!
Greve mantida!",1614246646944,raiva,3,1
1128807412901793793,"#Balburdia é você fazer chacota com a crença de alguém! Não usem vídeos da @DamaresAlves para alegar ""insanidade"" quanto ministrar. O direito de liberdade religiosa é para todos! Intolerância religiosa é crime - Lei n°11.635, de 27 de dezembro de 2007.",1614246646941,raiva,3,2
1128807412901793793,"#Balburdia é você fazer chacota com a crença de alguém! Não usem vídeos da @DamaresAlves para alegar ""insanidade"" quanto ministrar. O direito de liberdade religiosa é para todos! Intolerância religiosa é crime - Lei n°11.635, de 27 de dezembro de 2007.",1614246646941,tristeza,4,1
